cartodb_id,the_geom,type,year,latitude,longitude
1547,0101000020E6100000E4DC26DC2B935EC0BEF561BD51D54740,Medic,2015,47.666557,-122.299552
1548,0101000020E61000000394861A85925EC073F6CE68ABDA4740,Medic,2015,47.708356,-122.289374
1549,0101000020E6100000D174763238925EC058E71890BDC44740,Medic,2015,47.537035,-122.28468
1550,0101000020E6100000AC5791D101925EC079060DFD13D24740,Medic,2015,47.641235,-122.281361
1551,0101000020E6100000E2AFC91AF5915EC0F10F5B7A34C54740,Medic,2015,47.540664,-122.280585
1552,0101000020E6100000F9122A38BC915EC072512D228AD14740,Medic,2015,47.637028,-122.277113
1553,0101000020E6100000CEFBFF3861915EC0E561A1D634C74740,Medic,2015,47.5563,-122.271559
1554,0101000020E610000039807EDFBF905EC04ACE893DB4C14740,Medic,2015,47.513313,-122.261711
1555,0101000020E61000004B77D7D9909B5EC0404B57B08DD44740,Medic,2015,47.660574,-122.430716
1556,0101000020E610000087A757CA329A5EC0F9484A7A18CA4740,Medic,2015,47.578872,-122.40935
1557,0101000020E610000014D1AFAD9F985EC000C79E3D97D54740,Medic,2015,47.668678,-122.384746
1558,0101000020E610000018EE5C18E9975EC0E2934E2498D44740,Medic,2015,47.660893,-122.373602
1559,0101000020E6100000CA6E66F4A3975EC0A8363811FDD64740,Medic,2015,47.679598,-122.369382
1560,0101000020E6100000132D793C2D975EC091EF52EA92CF4740,Medic,2015,47.621671,-122.362136
1561,0101000020E6100000FD8348861C975EC07A51BB5F05D84740,Medic,2015,47.687664,-122.361116
1562,0101000020E61000008B4E965AEF965EC09E7E501729DA4740,Medic,2015,47.704379,-122.358359
1563,0101000020E610000086376BF0BE965EC08AE6012CF2CF4740,Medic,2015,47.624578,-122.355404
1564,0101000020E6100000FB07910C39965EC0172AFF5A5ED34740,Medic,2015,47.651317,-122.347232
1565,0101000020E61000004206F2ECF2955EC093FC885FB1CE4740,Medic,2015,47.614788,-122.342952
1566,0101000020E61000005EA27A6B60955EC01041D5E8D5DA4740,Medic,2015,47.709653,-122.33401
1567,0101000020E6100000C4CC3E8F51955EC0B37C5D86FFCE4740,Medic,2015,47.617173,-122.333103
1568,0101000020E61000009EB29AAE27955EC09487855AD3CC4740,Medic,2015,47.6002,-122.330547
1569,0101000020E610000062A2410A9E945EC05DFA97A432CF4740,Medic,2015,47.618733,-122.322146
1570,0101000020E610000051853FC39B945EC071E2AB1DC5CF4740,Medic,2015,47.623203,-122.322007
1571,0101000020E6100000C0081A3389945EC0378DEDB5A0CD4740,Medic,2015,47.606467,-122.320874
1572,0101000020E61000004A0C022B87945EC07CB4386398CD4740,Medic,2015,47.606213,-122.32075
1573,0101000020E61000007155D97745945EC0D09D60FF75CE4740,Medic,2015,47.612976,-122.31674
1574,0101000020E61000007155D97745945EC0D09D60FF75CE4740,Medic,2015,47.612976,-122.31674
1575,0101000020E61000003E76172829945EC0D998D71187C44740,Medic,2015,47.535372,-122.315012
1576,0101000020E6100000276893C327945EC038D906EE40C34740,Medic,2015,47.525419,-122.314927
1577,0101000020E6100000E23FDD4081935EC06B7D91D096CD4740,Medic,2015,47.606165,-122.304764
1578,0101000020E6100000355D4F745D935EC02A3A92CB7FD64740,Medic,2015,47.675775,-122.302579
1579,0101000020E6100000F032C34659935EC0E7559DD502CD4740,Medic,2015,47.601649,-122.302324
1580,0101000020E6100000C1E270E657935EC0B6BFB33D7ACB4740,Medic,2015,47.589668,-122.30224
1581,0101000020E6100000EE5F596952935EC057056A3178C64740,Medic,2015,47.550543,-122.301905
1582,0101000020E6100000020D36751E935EC084D72E6D38C64740,Medic,2015,47.548597,-122.298734
1583,0101000020E6100000ACC43C2B69925EC05EBEF561BDD94740,Medic,2015,47.701092,-122.287669
1584,0101000020E6100000A779C7293A925EC08ACBF10A44D54740,Medic,2015,47.666139,-122.2848
1585,0101000020E6100000D174763238925EC058E71890BDC44740,Medic,2015,47.537035,-122.28468
1586,0101000020E6100000815A0C1EA6915EC08B51D7DAFBC24740,Medic,2015,47.523311,-122.275764
1587,0101000020E610000094C2BCC799915EC09198A0866FC54740,Medic,2015,47.542466,-122.275011
1588,0101000020E6100000D00F238447915EC0200BD12170C44740,Medic,2015,47.534672,-122.26999
1589,0101000020E61000003448C153C8905EC0446B459BE3D64740,Medic,2015,47.678821,-122.262227
1590,0101000020E6100000A1815836738F5EC09B9141EE22C04740,Medic,2015,47.501066,-122.241407
1591,0101000020E6100000C26A2C616D995EC0A3CC069964D84740,Medic,2015,47.69057,-122.397301
1592,0101000020E6100000AB3DEC8502995EC0A3E8818FC1C84740,Medic,2015,47.568407,-122.390779
1593,0101000020E61000002F6B6281AF985EC05AF0A2AF20C74740,Medic,2015,47.555685,-122.385712
1594,0101000020E61000009B215514AF985EC02FDCB930D2C74740,Medic,2015,47.561102,-122.385686
1595,0101000020E6100000EA40D653AB985EC05F605628D2C74740,Medic,2015,47.561101,-122.385457
1596,0101000020E61000004CC5C6BC8E985EC0641EF98381D54740,Medic,2015,47.668015,-122.383712
1597,0101000020E6100000D2FF722D5A985EC07A17EFC7EDC74740,Medic,2015,47.561944,-122.380504
1598,0101000020E6100000BEA4315A47985EC013B69F8CF1D34740,Medic,2015,47.655809,-122.379355
1599,0101000020E6100000B7EBA52902985EC0693BA6EECAD64740,Medic,2015,47.678068,-122.375132
1600,0101000020E6100000D0807A336A975EC0C190D5AD9EC34740,Medic,2015,47.52828,-122.365857
1601,0101000020E610000099B8551003975EC002F566D47CC54740,Medic,2015,47.542872,-122.359562
1602,0101000020E61000006AA67B9DD4965EC03946B247A8CF4740,Medic,2015,47.622323,-122.356727
1603,0101000020E610000010069E7B0F965EC02C45F29540DA4740,Medic,2015,47.705096,-122.344695
1604,0101000020E6100000842C0B26FE955EC0F0879FFF1ECE4740,Medic,2015,47.610321,-122.343637
1605,0101000020E61000003FA88B14CA955EC022DE3AFF76D14740,Medic,2015,47.636444,-122.340459
1606,0101000020E6100000151C5E1091955EC08080B56AD7CE4740,Medic,2015,47.615949,-122.336979
1607,0101000020E6100000EBAC16D863955EC09C14E63DCECC4740,Medic,2015,47.600044,-122.334219
1608,0101000020E61000003E213B6F63955EC0E814E46723C94740,Medic,2015,47.571393,-122.334194
1609,0101000020E6100000A8C7B60C38955EC0D1915CFE43CE4740,Medic,2015,47.61145,-122.331546
1610,0101000020E610000035B22B2D23955EC042CF66D5E7CC4740,Medic,2015,47.600825,-122.330272
1611,0101000020E610000039B69E211C955EC07D23BA675DCD4740,Medic,2015,47.604413,-122.329842
1612,0101000020E610000039B69E211C955EC07D23BA675DCD4740,Medic,2015,47.604413,-122.329842
1613,0101000020E6100000FCFECD8B13955EC052499D8026CE4740,Medic,2015,47.61055,-122.329318
1614,0101000020E61000008CD9925511955EC0696E85B01ACF4740,Medic,2015,47.618002,-122.329183
1615,0101000020E6100000D925AAB706955EC0417DCB9C2ECD4740,Medic,2015,47.602985,-122.328535
1616,0101000020E6100000CEC29E76F8945EC09CFBABC77DD54740,Medic,2015,47.667901,-122.327665
1617,0101000020E6100000E55FCB2BD7945EC0C6F7C5A52ACF4740,Medic,2015,47.618489,-122.325633
1618,0101000020E610000054E6E61BD1945EC067F0F78BD9C24740,Medic,2015,47.522264,-122.325263
1619,0101000020E6100000E4C0ABE5CE945EC0F58590F3FECD4740,Medic,2015,47.609343,-122.325128
1620,0101000020E6100000DF347D76C0945EC06CB1DB6795D94740,Medic,2015,47.699872,-122.324247
1621,0101000020E6100000D9092FC1A9945EC08505F7031ECE4740,Medic,2015,47.610291,-122.322861
1622,0101000020E6100000C7BDF90D13945EC0DEAD2CD159CA4740,Medic,2015,47.580866,-122.313663
1623,0101000020E6100000A0E062450D945EC056F5F23B4DCA4740,Medic,2015,47.580482,-122.31331
1624,0101000020E6100000D7A3703D0A945EC0A7CF0EB8AED44740,Medic,2015,47.661582,-122.313125
1625,0101000020E61000009F8F32E202945EC00264E8D841DD4740,Medic,2015,47.728572,-122.312676
1626,0101000020E61000006744696FF0935EC045F46BEBA7CD4740,Medic,2015,47.606687,-122.31155
1627,0101000020E6100000278925E5EE935EC001E0D8B3E7CE4740,Medic,2015,47.616446,-122.311456
1628,0101000020E61000003B6D8D08C6935EC0876A4AB20ECD4740,Medic,2015,47.602011,-122.308962
1629,0101000020E61000005E143DF031935EC03D2AFEEF88CC4740,Medic,2015,47.597929,-122.299923
1630,0101000020E61000005DFE43FAED925EC0DE0033DFC1CF4740,Medic,2015,47.623104,-122.295775
1631,0101000020E6100000DDD26A48DC925EC091459A7807C84740,Medic,2015,47.562728,-122.294695
1632,0101000020E6100000F50EB743C3925EC0C3B81B446BDB4740,Medic,2015,47.714211,-122.293168
1633,0101000020E6100000F8DEDFA0BD925EC0A11342075DCA4740,Medic,2015,47.580964,-122.292824
1634,0101000020E6100000BF4868CBB9925EC00BB6114F76CD4740,Medic,2015,47.605173,-122.29259
1635,0101000020E6100000ADBEBA2A50925EC0A1F31ABB44C74740,Medic,2015,47.556785,-122.286143
1636,0101000020E610000014D044D8F0915EC0CFBA46CB81C44740,Medic,2015,47.535211,-122.280325
1637,0101000020E61000000E10CCD1E3915EC098C3EE3B86D34740,Medic,2015,47.652534,-122.27953
1638,0101000020E6100000B3D1393FC5915EC0882B67EF8CC64740,Medic,2015,47.551176,-122.277664
1639,0101000020E61000002997C62FBC915EC0DA03ADC090D14740,Medic,2015,47.63723,-122.277111
1640,0101000020E610000094C2BCC799915EC09198A0866FC54740,Medic,2015,47.542466,-122.275011
1641,0101000020E61000009FAF592E1B915EC00EDAAB8F87C44740,Medic,2015,47.535387,-122.267284
1642,0101000020E6100000A165DD3F16995EC00E83F92B64CA4740,Medic,2015,47.581182,-122.391983
1643,0101000020E6100000156F641EF9985EC038A0A52BD8C24740,Medic,2015,47.522222,-122.390205
1644,0101000020E610000005C4245CC8985EC018E945ED7EC14740,Medic,2015,47.511686,-122.387229
1645,0101000020E61000008DD47B2AA7985EC00ABB287AE0D54740,Medic,2015,47.670913,-122.385203
1646,0101000020E610000076FA415DA4985EC007978E39CFC44740,Medic,2015,47.537574,-122.385032
1647,0101000020E6100000FC00A43671975EC0EF8E8CD5E6D14740,Medic,2015,47.639857,-122.366285
1648,0101000020E610000022FFCC203E975EC05E13D21A83C44740,Medic,2015,47.535251,-122.363167
1649,0101000020E61000002FFB75A73B975EC0CC423BA759C64740,Medic,2015,47.549611,-122.363016
1650,0101000020E61000008BA8893E1F975EC0B58B69A67BCF4740,Medic,2015,47.620961,-122.361282
1651,0101000020E61000004DD7135D17975EC02F8672A25DD54740,Medic,2015,47.66692,-122.360801
1652,0101000020E61000006364C91CCB965EC05E126745D4C44740,Medic,2015,47.537728,-122.356147
1653,0101000020E610000016BF29AC54965EC0B7D26BB3B1CE4740,Medic,2015,47.614798,-122.348918
1654,0101000020E6100000643C4A253C965EC0679AB0FD64D44740,Medic,2015,47.659332,-122.347421
1655,0101000020E6100000921FF12BD6955EC0E21FB6F468CE4740,Medic,2015,47.612578,-122.341197
1656,0101000020E6100000C2BD326FD5955EC0F4DC425722CE4740,Medic,2015,47.610423,-122.341152
1657,0101000020E6100000E5284014CC955EC0376F9C14E6CD4740,Medic,2015,47.608584,-122.340581
1658,0101000020E61000003FA88B14CA955EC022DE3AFF76D14740,Medic,2015,47.636444,-122.340459
1659,0101000020E61000008E76DCF0BB955EC07EE36BCF2CDB4740,Medic,2015,47.712305,-122.339596
1660,0101000020E61000008E76DCF0BB955EC07EE36BCF2CDB4740,Medic,2015,47.712305,-122.339596
1661,0101000020E61000008E76DCF0BB955EC07EE36BCF2CDB4740,Medic,2015,47.712305,-122.339596
1662,0101000020E61000003F3A75E5B3955EC0EACBD24ECDCD4740,Medic,2015,47.607828,-122.339105
1663,0101000020E6100000FCDF1115AA955EC06D8C9DF012D44740,Medic,2015,47.656828,-122.338506
1664,0101000020E6100000096B63EC84955EC0018750A566CD4740,Medic,2015,47.604695,-122.336238
1665,0101000020E610000096218E7571955EC0A437DC476ED94740,Medic,2015,47.698678,-122.33505
1666,0101000020E61000004C512E8D5F955EC0145B41D312CF4740,Medic,2015,47.617762,-122.333957
1667,0101000020E6100000F3E8465854955EC062BA10AB3FCC4740,Medic,2015,47.595693,-122.333273
1668,0101000020E61000000247020D36955EC02AE620E868DB4740,Medic,2015,47.714139,-122.331424
1669,0101000020E610000027FA7C9411955EC0C2887D0228D04740,Medic,2015,47.626221,-122.329198
1670,0101000020E6100000FBB1497EC4945EC0E2AC889AE8C34740,Medic,2015,47.530536,-122.324493
1671,0101000020E6100000BB270F0BB5945EC0B5C5353E93CD4740,Medic,2015,47.606056,-122.32355
1672,0101000020E6100000FB743C66A0945EC08E40BCAE5FCC4740,Medic,2015,47.59667,-122.32229
1673,0101000020E6100000EA094B3CA0945EC0E5D5390664CD4740,Medic,2015,47.604615,-122.32228
1674,0101000020E6100000289B728577945EC000FDBE7FF3C24740,Medic,2015,47.523056,-122.319795
1675,0101000020E61000007A50508A56945EC0D882DE1B43D44740,Medic,2015,47.658298,-122.317782
1676,0101000020E61000000C76C3B645945EC002D71533C2CF4740,Medic,2015,47.623114,-122.316755
1677,0101000020E6100000E3A8DC442D945EC004E44BA8E0D44740,Medic,2015,47.663106,-122.315263
1678,0101000020E61000001FDB32E02C945EC02D08E57D1CD54740,Medic,2015,47.664932,-122.315239
1679,0101000020E610000093E1783E03945EC0F2086EA46CCF4740,Medic,2015,47.620503,-122.312698
1680,0101000020E6100000062E8F3523935EC00B9B012EC8CA4740,Medic,2015,47.584234,-122.299024
1681,0101000020E6100000F0164850FC925EC0A0FEB3E6C7CB4740,Medic,2015,47.592038,-122.29665
1682,0101000020E61000002992AF0452925EC0AB4198DBBDC64740,Medic,2015,47.552669,-122.286256
1683,0101000020E6100000450DA661F8915EC0F6ED2422FCC34740,Medic,2015,47.531132,-122.280785
1684,0101000020E6100000AAF06778B3915EC05B7C0A80F1C64740,Medic,2015,47.554245,-122.276579
1685,0101000020E6100000A9893E1F65915EC050560C5707C44740,Medic,2015,47.531474,-122.271797
1686,0101000020E6100000AE2990D959915EC09D9D0C8E92C34740,Medic,2015,47.52791,-122.271109
1687,0101000020E61000002CB81FF0C0985EC0D76CE525FFC74740,Medic,2015,47.562474,-122.386776
1688,0101000020E61000002F6B6281AF985EC05AF0A2AF20C74740,Medic,2015,47.555685,-122.385712
1689,0101000020E6100000DFA7AAD040985EC018B49080D1C74740,Medic,2015,47.561081,-122.378956
1690,0101000020E6100000CDACA580B4975EC061FD9FC37CD74740,Medic,2015,47.683495,-122.370392
1691,0101000020E61000004165FCFB8C975EC07102D369DDD84740,Medic,2015,47.694257,-122.36798
1692,0101000020E61000007F4C6BD3D8965EC07784D38217D14740,Medic,2015,47.63353,-122.356984
1693,0101000020E6100000DCD7817346965EC0F60A0BEE07C44740,Medic,2015,47.531492,-122.34805
1694,0101000020E61000007155D97745965EC0C8EC2C7AA7C24740,Medic,2015,47.520736,-122.34799
1695,0101000020E610000087C43D963E965EC0F3CCCB61F7CF4740,Medic,2015,47.624737,-122.34757
1696,0101000020E61000008D4468041B965EC033DE567A6DCE4740,Medic,2015,47.612716,-122.345399
1697,0101000020E6100000FFE89B340D965EC096067E54C3D84740,Medic,2015,47.693461,-122.344556
1698,0101000020E6100000740D33349E955EC0D1E7A38CB8CE4740,Medic,2015,47.615007,-122.337781
1699,0101000020E6100000C2F869DC9B955EC0836BEEE87FCB4740,Medic,2015,47.589841,-122.337638
1700,0101000020E61000006BD26D895C955EC049A297512CDB4740,Medic,2015,47.71229,-122.333773
1701,0101000020E6100000C4CC3E8F51955EC0B37C5D86FFCE4740,Medic,2015,47.617173,-122.333103
1702,0101000020E6100000361D01DC2C955EC09148DBF813CD4740,Medic,2015,47.602172,-122.330863
1703,0101000020E6100000361D01DC2C955EC09148DBF813CD4740,Medic,2015,47.602172,-122.330863
1704,0101000020E61000008D614ED026955EC0CAFACDC474CD4740,Medic,2015,47.605126,-122.330494
1705,0101000020E6100000191BBAD91F955EC00114234BE6CE4740,Medic,2015,47.616403,-122.330069
1706,0101000020E61000008CD9925511955EC0696E85B01ACF4740,Medic,2015,47.618002,-122.329183
1707,0101000020E6100000AC8E1CE90C955EC09E9ACB0D86CE4740,Medic,2015,47.613466,-122.328913
1708,0101000020E6100000D925AAB706955EC0417DCB9C2ECD4740,Medic,2015,47.602985,-122.328535
1709,0101000020E6100000E02D90A0F8945EC01B9FC9FE79CC4740,Medic,2015,47.597473,-122.327675
1710,0101000020E6100000FAD51C2098945EC094C2BCC799CE4740,Medic,2015,47.614068,-122.321785
1711,0101000020E6100000B2BCAB1E30945EC033535A7F4BCE4740,Medic,2015,47.611679,-122.315437
1712,0101000020E6100000C7D45DD905945EC0406B7EFCA5CD4740,Medic,2015,47.606628,-122.312857
1713,0101000020E6100000083C3080F0935EC0713AC95697CD4740,Medic,2015,47.606181,-122.311554
1714,0101000020E61000009C1727BEDA935EC0CA8AE1EA00CE4740,Medic,2015,47.609403,-122.310226
1715,0101000020E61000000CE9F010C6935EC02786E464E2CC4740,Medic,2015,47.600659,-122.308964
1716,0101000020E6100000D333BDC458935EC0F9F4D89601CD4740,Medic,2015,47.601611,-122.302293
1717,0101000020E61000005E143DF031935EC03D2AFEEF88CC4740,Medic,2015,47.597929,-122.299923
1718,0101000020E6100000F2B22616F8925EC07CBABA63B1DD4740,Medic,2015,47.731976,-122.296392
1719,0101000020E61000008C14CAC2D7925EC03271AB2006C84740,Medic,2015,47.562687,-122.294419
1720,0101000020E61000003048FAB48A925EC07BD7A02FBDDD4740,Medic,2015,47.732336,-122.289716
1721,0101000020E61000006B0F7BA180925EC04AD40B3ECDD54740,Medic,2015,47.670326,-122.289101
1722,0101000020E61000006A847EA65E925EC011A62897C6C74740,Medic,2015,47.560748,-122.287027
1723,0101000020E6100000DDEEE53E39925EC0C8B7770DFAC44740,Medic,2015,47.538881,-122.284744
1724,0101000020E61000009C33A2B437925EC07D96E7C1DDC94740,Medic,2015,47.57708,-122.28465
1725,0101000020E6100000BC02D19332925EC076A565A4DECF4740,Medic,2015,47.623982,-122.284337
1726,0101000020E61000005D876A4AB2915EC05C9198A086D94740,Medic,2015,47.699421,-122.276507
1727,0101000020E61000000B613596B0915EC05BCD3AE3FBC24740,Medic,2015,47.523312,-122.276403
1728,0101000020E61000008FC6A17E17995EC03ECF9F36AAC94740,Medic,2015,47.575507,-122.392059
1729,0101000020E61000009E4143FF04995EC0D5B48B69A6C14740,Medic,2015,47.512891,-122.39093
1730,0101000020E6100000B6DB2E34D7985EC085B69C4B71D14740,Medic,2015,47.63627,-122.388135
1731,0101000020E61000009BA9108FC4985EC007B47405DBC64740,Medic,2015,47.553559,-122.386997
1732,0101000020E6100000B8AD2D3C2F985EC0240F441669D84740,Medic,2015,47.690707,-122.377883
1733,0101000020E61000009D7FBBECD7975EC05EF58079C8C44740,Medic,2015,47.537368,-122.372554
1734,0101000020E6100000AD174339D1975EC09850C1E105C14740,Medic,2015,47.507992,-122.372145
1735,0101000020E610000040BFEFDFBC975EC0963E74417DD54740,Medic,2015,47.667885,-122.370903
1736,0101000020E6100000AE282504AB975EC0C32E8A1EF8C44740,Medic,2015,47.538822,-122.369813
1737,0101000020E61000004FAF946588975EC03A03232F6BDC4740,Medic,2015,47.722021,-122.3677
1738,0101000020E6100000E8BF07AF5D975EC0FDC0559E40C44740,Medic,2015,47.533222,-122.365093
1739,0101000020E610000038F3AB3940975EC076FA415DA4C84740,Medic,2015,47.567516,-122.363295
1740,0101000020E610000017450F7C0C975EC0B7B3AF3C48C74740,Medic,2015,47.556892,-122.360137
1741,0101000020E610000025CD1FD3DA965EC006651A4D2EC64740,Medic,2015,47.548288,-122.357106
1742,0101000020E61000002E8ECA4DD4965EC0884A2366F6CF4740,Medic,2015,47.624707,-122.356708
1743,0101000020E61000004D6A6803B0965EC0BBD573D2FBD24740,Medic,2015,47.64831,-122.354493
1744,0101000020E6100000A35A441493965EC092CA147310DA4740,Medic,2015,47.703627,-122.352727
1745,0101000020E610000066834C3272965EC02DE92807B3D14740,Medic,2015,47.638276,-122.35072
1746,0101000020E6100000CB80B3942C965EC0AF7B2B1213D24740,Medic,2015,47.641207,-122.346471
1747,0101000020E61000007349D57613965EC09225732CEFD04740,Medic,2015,47.632299,-122.344938
1748,0101000020E6100000029F1F4608965EC0B98AC56F0AD94740,Medic,2015,47.695631,-122.344255
1749,0101000020E610000013F1D6F9B7955EC0338B506C05CF4740,Medic,2015,47.617353,-122.339354
1750,0101000020E61000003F3A75E5B3955EC0EACBD24ECDCD4740,Medic,2015,47.607828,-122.339105
1751,0101000020E610000026DF6C7363955EC023DDCF29C8CB4740,Medic,2015,47.592046,-122.334195
1752,0101000020E6100000EE224C512E955EC0083E062B4ECD4740,Medic,2015,47.603948,-122.330952
1753,0101000020E6100000D52137C30D955EC0C1525DC0CBCC4740,Medic,2015,47.599968,-122.328965
1754,0101000020E6100000D925AAB706955EC0417DCB9C2ECD4740,Medic,2015,47.602985,-122.328535
1755,0101000020E6100000D925AAB706955EC0417DCB9C2ECD4740,Medic,2015,47.602985,-122.328535
1756,0101000020E61000002A560DC2DC945EC01FBFB7E9CFCA4740,Medic,2015,47.58447,-122.325974
1757,0101000020E610000039EE940ED6945EC05260014C19CE4740,Medic,2015,47.610147,-122.325565
1758,0101000020E61000007F15E0BBCD945EC004029D499BD64740,Medic,2015,47.676614,-122.325057
1759,0101000020E610000009336DFFCA945EC08867093202CE4740,Medic,2015,47.609442,-122.32489
1760,0101000020E6100000FB5DD89AAD945EC092CCEA1D6ED94740,Medic,2015,47.698673,-122.323096
1761,0101000020E61000001A31B3CF63945EC0880FECF82FC84740,Medic,2015,47.563964,-122.318592
1762,0101000020E61000000B96EA025E945EC0632B685A62CF4740,Medic,2015,47.620189,-122.318238
1763,0101000020E6100000CCEEC9C342945EC05E143DF031D04740,Medic,2015,47.626524,-122.316575
1764,0101000020E6100000B2BCAB1E30945EC033535A7F4BCE4740,Medic,2015,47.611679,-122.315437
1765,0101000020E61000000A664CC11A945EC0C11E1329CDCC4740,Medic,2015,47.600011,-122.314133
1766,0101000020E610000072DEFFC709945EC077DCF0BBE9D44740,Medic,2015,47.663383,-122.313097
1767,0101000020E61000005665DF15C1935EC02497FF907EDD4740,Medic,2015,47.730425,-122.30866
1768,0101000020E610000065E1EB6B5D935EC092B06F2711CF4740,Medic,2015,47.617711,-122.302577
1769,0101000020E610000093C6681D55935EC0C87E164B91CA4740,Medic,2015,47.582559,-122.30207
1770,0101000020E61000005E143DF031935EC03D2AFEEF88CC4740,Medic,2015,47.597929,-122.299923
1771,0101000020E6100000FA42C879FF925EC0A1F65B3B51C84740,Medic,2015,47.564979,-122.296843
1772,0101000020E6100000027FF8F9EF925EC0EB0088BB7AD74740,Medic,2015,47.683433,-122.295897
1773,0101000020E61000009C86A8C29F925EC01D56B8E523C94740,Medic,2015,47.571408,-122.291001
1774,0101000020E61000001B4641F0F8915EC062484E266EC54740,Medic,2015,47.542424,-122.280819
1775,0101000020E6100000E44C13B69F915EC02448A5D8D1C64740,Medic,2015,47.553279,-122.275373
1776,0101000020E61000006F8445459C915EC0B1321AF9BCC44740,Medic,2015,47.537017,-122.275163
1777,0101000020E61000004C8E3BA583915EC0D89AADBCE4C54740,Medic,2015,47.546043,-122.27366
1778,0101000020E6100000C0E8F2E670915EC08B18761893C24740,Medic,2015,47.520114,-122.272516
1779,0101000020E61000008124ECDB49915EC0D3DA34B6D7C04740,Medic,2015,47.506583,-122.270133
1780,0101000020E61000004772F90FE9905EC0E960FD9FC3C24740,Medic,2015,47.521595,-122.264225
1781,0101000020E61000009758198D7C995EC0715985CD00CB4740,Medic,2015,47.585962,-122.398227
1782,0101000020E61000009F573CF548995EC0978BF84ECCC44740,Medic,2015,47.537485,-122.395078
1783,0101000020E61000002F6B6281AF985EC05AF0A2AF20C74740,Medic,2015,47.555685,-122.385712
1784,0101000020E6100000DDEEE53E39985EC07AA86DC328C04740,Medic,2015,47.501244,-122.378494
1785,0101000020E6100000A4A833F790975EC01346B3B27DDA4740,Medic,2015,47.706961,-122.368223
1786,0101000020E6100000022CF2EB87975EC0E0BA624678D14740,Medic,2015,47.636483,-122.367671
1787,0101000020E6100000E8BF07AF5D975EC0FDC0559E40C44740,Medic,2015,47.533222,-122.365093
1788,0101000020E610000013D55B035B975EC090D959F44ED34740,Medic,2015,47.650847,-122.36493
1789,0101000020E61000008E03AF963B975EC00892770E65C64740,Medic,2015,47.549959,-122.363012
1790,0101000020E610000047C7D5C8AE965EC082700514EAD14740,Medic,2015,47.639956,-122.354418
1791,0101000020E610000016BF29AC54965EC0B7D26BB3B1CE4740,Medic,2015,47.614798,-122.348918
1792,0101000020E6100000FFEBDCB419965EC0F22213F06BCE4740,Medic,2015,47.612669,-122.345319
1793,0101000020E6100000D09B8A5418965EC053E9279CDDCE4740,Medic,2015,47.616138,-122.345235
1794,0101000020E610000043C5387F13965EC0A01A2FDD24DC4740,Medic,2015,47.719875,-122.34494
1795,0101000020E610000056F487669E955EC0355EBA490CCE4740,Medic,2015,47.60975,-122.337793
1796,0101000020E61000004D2EC6C03A955EC04B94BDA59CCF4740,Medic,2015,47.621968,-122.331711
1797,0101000020E6100000361D01DC2C955EC09148DBF813CD4740,Medic,2015,47.602172,-122.330863
1798,0101000020E6100000361D01DC2C955EC09148DBF813CD4740,Medic,2015,47.602172,-122.330863
1799,0101000020E61000008CD9925511955EC0696E85B01ACF4740,Medic,2015,47.618002,-122.329183
1800,0101000020E6100000D5EDEC2B0F955EC0CEA78E554ACB4740,Medic,2015,47.588206,-122.329051
1801,0101000020E61000003B014D840D955EC0C9C859D8D3D64740,Medic,2015,47.67834,-122.32895
1802,0101000020E6100000CD91955F06955EC0CD3CB9A640CE4740,Medic,2015,47.611348,-122.328514
1803,0101000020E6100000F88DAF3DB3945EC0C3EFA65B76CE4740,Medic,2015,47.612987,-122.32344
1804,0101000020E61000003909A52F84945EC06495D233BDDA4740,Medic,2015,47.708899,-122.320568
1805,0101000020E6100000CF86FC3383945EC0E19A3BFA5FDA4740,Medic,2015,47.706054,-122.320508
1806,0101000020E6100000B2BB404981945EC04BB1A371A8D94740,Medic,2015,47.700453,-122.320391
1807,0101000020E610000016FA60191B945EC0B5C5353E93D54740,Medic,2015,47.668556,-122.314154
1808,0101000020E61000005F24B4E55C935EC0A818E76F42CF4740,Medic,2015,47.619215,-122.302545
1809,0101000020E6100000BA2D910BCE925EC0A30227DBC0DD4740,Medic,2015,47.732448,-122.293826
1810,0101000020E61000008F6D197096925EC084F1D3B837D74740,Medic,2015,47.681388,-122.290432
1811,0101000020E6100000E0641BB803925EC01EE0490B97D54740,Medic,2015,47.668672,-122.281477
1812,0101000020E610000000E31934F4915EC0F10F5B7A34C54740,Medic,2015,47.540664,-122.28053
1813,0101000020E610000000E31934F4915EC0F10F5B7A34C54740,Medic,2015,47.540664,-122.28053
1814,0101000020E6100000DAC87553CA915EC09C6F44F7ACD34740,Medic,2015,47.653716,-122.277974
1815,0101000020E6100000295E656D53915EC0FFCBB56801C84740,Medic,2015,47.562543,-122.270717
1816,0101000020E61000003448C153C8905EC0446B459BE3D64740,Medic,2015,47.678821,-122.262227
1817,0101000020E610000052616C21C8905EC08EAD6708C7D64740,Medic,2015,47.677949,-122.262215
1818,0101000020E6100000F25B74B2D4995EC0E012807F4AD34740,Medic,2015,47.650711,-122.403607
1819,0101000020E6100000596E693524995EC09D12109370D54740,Medic,2015,47.667498,-122.392835
1820,0101000020E610000019C5724BAB985EC036751E15FFC74740,Medic,2015,47.562472,-122.385455
1821,0101000020E610000051BCCADAA6985EC06058FE7C5BCA4740,Medic,2015,47.580917,-122.385184
